annual_income,age,total_debt,debt_to_income,credit_utilization,num_open_accounts,num_late_payments_2yrs,years_credit_history,loan_amount_requested,employment_years,creditworthy
77972.75,51,19989.63,0.2564,0.3254,5,3,9.94,20923.69,9.92,0
34683.56,36,7490.72,0.216,0.066,6,1,11.1,500.0,7.27,1
56233.6,51,17759.09,0.3158,0.2477,5,0,7.79,25916.85,5.28,1
63576.33,45,24333.57,0.3827,0.052,5,1,15.01,14640.69,6.13,0
68862.11,53,6212.41,0.0902,0.0724,5,1,10.05,12877.81,9.47,1
58528.83,33,24376.3,0.4165,0.0437,4,1,11.34,4387.32,4.61,1
47659.44,30,15628.47,0.3279,0.3367,2,1,11.96,6905.28,5.13,0
38448.2,44,27545.52,0.7164,0.1372,2,2,6.63,8979.65,5.19,0
56722.88,30,12582.96,0.2218,0.1534,0,0,6.47,593.17,5.45,1
33557.22,61,19574.94,0.5833,0.1514,3,1,6.9,9481.35,7.87,1
12000.0,51,14512.73,1.2094,0.1096,7,1,5.64,4862.99,5.46,0
63731.2,33,13845.45,0.2172,0.1783,4,3,7.69,17463.66,8.71,1
73078.7,23,18107.17,0.2478,0.1969,5,1,19.91,500.0,1.84,1
12000.0,54,21441.69,1.7868,0.6437,1,1,9.81,10023.71,1.24,0
34805.39,48,5.22,0.0002,0.5391,3,0,6.09,4258.48,6.09,1
67383.09,39,32203.6,0.4779,0.416,5,1,13.27,12021.47,2.94,0
96149.91,43,0.0,0.0,0.2767,2,1,7.82,30830.68,20.67,1
55415.87,52,6782.25,0.1224,0.1953,3,2,13.91,25393.28,1.05,0
40439.94,33,13868.77,0.3429,0.5659,7,0,17.66,8040.2,4.69,1
51342.07,53,19948.27,0.3885,0.3074,5,0,5.82,10516.34,1.49,1
82497.53,54,33914.07,0.4111,0.2818,5,2,4.85,5297.34,3.23,0
42080.72,53,0.0,0.0,0.3288,1,1,10.81,10793.09,16.93,0
39016.16,25,8907.67,0.2283,0.5038,9,3,12.93,17889.17,4.75,1
45345.13,23,0.0,0.0,0.2719,6,0,10.06,1490.54,4.69,1
35933.43,27,15379.46,0.428,0.0838,3,1,11.56,24533.65,3.92,1
57453.41,44,18260.2,0.3178,0.0332,5,3,7.04,19315.43,3.54,1
87493.57,42,34089.55,0.3896,0.1188,4,1,15.13,18967.13,3.5,1
61461.59,43,16447.62,0.2676,0.3093,6,1,8.76,15059.77,9.01,1
49952.93,50,27528.3,0.5511,0.1525,4,2,6.58,4771.19,9.67,1
49163.77,38,22006.04,0.4476,0.3691,2,1,5.19,20096.81,3.03,1
23736.18,52,9777.02,0.4119,0.4275,5,0,14.01,9442.15,5.94,0
72662.2,27,0.0,0.0,0.3307,8,3,7.71,500.0,10.14,1
53443.26,53,18300.03,0.3424,0.1048,6,3,5.12,12636.63,5.68,0
51390.4,25,0.0,0.0,0.1364,3,1,6.47,2727.81,6.6,1
118862.15,48,30542.48,0.257,0.5986,3,4,11.63,7159.34,3.03,1
60975.06,28,13055.25,0.2141,0.5863,3,0,9.72,17653.69,3.26,0
39964.18,35,29342.13,0.7342,0.5983,4,0,13.68,11042.98,3.35,0
46472.85,24,9237.43,0.1988,0.4488,2,1,32.32,11700.42,5.42,1
77968.91,54,18226.21,0.2338,0.5824,9,0,6.47,21347.2,8.1,1
57265.41,25,17512.19,0.3058,0.0858,4,1,11.93,500.0,2.22,1
26234.44,53,14459.47,0.5512,0.1567,2,2,16.81,20999.11,4.47,0
73384.58,25,9808.09,0.1337,0.3746,3,4,9.56,13179.9,8.49,0
41637.12,58,19709.47,0.4734,0.1062,3,3,9.86,11446.82,4.55,0
92465.96,54,3886.04,0.042,0.2684,1,3,5.01,11698.24,6.08,0
76600.96,46,486.78,0.0064,0.1498,6,0,11.83,17118.3,10.84,1
46053.56,21,29913.92,0.6495,0.5554,3,1,14.64,20207.64,6.46,0
80620.33,24,23726.02,0.2943,0.2659,3,0,5.38,10108.73,2.91,1
56357.11,59,15790.7,0.2802,0.1693,5,2,7.37,10926.63,5.61,1
72055.47,46,34981.71,0.4855,0.5871,2,2,26.06,16871.57,3.04,1
64694.66,53,11786.81,0.1822,0.1413,5,0,17.58,500.0,7.95,1
38072.87,53,30872.44,0.8109,0.2811,6,2,11.43,11210.41,5.0,0
42129.0,28,17106.89,0.4061,0.4773,7,1,12.78,15984.66,3.39,1
75599.22,40,2702.99,0.0358,0.1091,6,1,7.7,8053.49,6.47,1
48304.49,36,37176.48,0.7696,0.2351,3,2,24.02,5611.12,7.26,1
46927.03,41,26888.53,0.573,0.0976,5,0,7.88,10781.32,2.2,0
35897.55,46,13547.75,0.3774,0.3376,4,1,13.99,7320.52,2.06,1
63471.98,43,23726.06,0.3738,0.4603,3,1,8.43,10034.79,1.34,0
96250.5,38,10155.56,0.1055,0.2067,3,0,15.14,8223.09,5.67,1
33649.34,51,24949.79,0.7415,0.2727,5,0,11.91,24493.09,4.01,0
55484.39,62,0.0,0.0,0.4459,4,2,8.53,2883.78,2.82,1
83244.41,32,2762.38,0.0332,0.169,3,1,11.98,18678.24,6.63,1
53407.17,21,26751.12,0.5009,0.1415,3,1,5.22,7302.17,0.62,0
64047.44,62,12004.13,0.1874,0.3149,2,5,14.27,14606.52,1.42,0
33752.13,29,17490.51,0.5182,0.292,3,1,4.25,17176.21,9.0,0
63566.14,23,0.0,0.0,0.1796,2,2,12.89,24243.2,2.92,0
51257.11,46,37174.4,0.7253,0.4437,2,1,12.05,15143.36,0.76,0
74714.6,29,29286.36,0.392,0.2872,2,2,13.85,8828.59,5.8,0
78747.72,62,12591.78,0.1599,0.3913,4,2,8.33,12526.19,3.32,1
106791.27,36,10143.65,0.095,0.4269,1,1,9.99,27347.81,2.45,1
66592.66,44,27355.25,0.4108,0.2034,6,1,1.69,13307.62,5.74,0
61515.93,34,38789.65,0.6306,0.2709,6,1,4.65,1537.41,1.87,0
58887.69,23,26445.12,0.4491,0.2654,8,2,10.24,8933.67,2.86,0
47936.67,54,41061.63,0.8566,0.1929,3,2,6.84,8727.58,8.11,0
61769.68,53,3931.78,0.0637,0.2236,5,1,4.42,17839.75,18.44,1
49091.97,44,5167.36,0.1053,0.452,3,0,9.88,2224.11,5.56,0
58369.22,29,732.71,0.0126,0.2698,5,4,13.89,7937.81,3.41,0
81351.95,33,20301.13,0.2495,0.1587,4,2,10.46,13708.17,5.1,1
34869.15,22,17107.24,0.4906,0.0885,5,1,4.77,9756.64,1.64,0
77797.57,27,13176.59,0.1694,0.0968,5,1,5.45,12727.36,4.03,1
81342.3,41,24711.1,0.3038,0.0911,6,1,5.08,13180.7,3.95,1
52638.63,39,29787.94,0.5659,0.5733,3,1,16.83,13715.92,2.77,0
12562.9,45,0.0,0.0,0.3934,3,0,4.53,4584.29,4.14,1
42843.56,42,7836.34,0.1829,0.272,4,0,7.18,18380.67,5.57,0
80939.89,31,24841.72,0.3069,0.5557,4,1,7.62,7717.72,5.06,1
54542.64,53,9387.14,0.1721,0.3369,1,0,5.48,11907.27,4.33,0
35013.96,52,5421.53,0.1548,0.0735,0,2,8.67,2304.94,5.18,1
44904.5,41,27222.45,0.6062,0.1097,8,2,4.17,12319.15,7.11,0
71812.4,59,0.0,0.0,0.2275,5,2,3.14,13521.42,9.04,1
65934.67,40,11381.04,0.1726,0.202,5,0,7.17,12289.84,1.67,0
50221.36,28,18943.73,0.3772,0.2975,3,1,2.5,5757.5,3.85,0
47663.51,62,8114.16,0.1702,0.4217,1,0,8.3,21023.5,6.03,1
47164.84,57,24397.87,0.5173,0.1777,7,0,23.99,16667.52,9.44,1
36551.8,29,8173.48,0.2236,0.7218,3,2,10.66,10888.8,1.25,0
87307.51,45,31903.43,0.3654,0.3393,0,2,3.07,10815.43,1.5,0
48553.59,45,13491.04,0.2779,0.3557,7,1,4.9,6094.84,4.43,1
79343.17,53,23055.24,0.2906,0.2561,2,0,8.07,7017.42,8.54,1
85426.32,22,23952.29,0.2804,0.4368,4,0,6.28,23654.84,3.39,1
74966.22,39,7469.52,0.0996,0.2695,2,0,5.96,9133.42,6.25,1
46367.59,40,0.0,0.0,0.1572,5,2,6.25,34111.31,7.54,1
63074.6,62,19329.07,0.3064,0.3139,4,2,19.91,2722.83,5.72,1
54516.09,61,15867.46,0.2911,0.3447,3,2,16.54,14950.2,2.59,0
36925.96,62,21669.91,0.5868,0.2087,3,2,5.66,13809.65,9.34,0
61487.19,49,12281.67,0.1997,0.1632,2,3,9.01,12290.02,14.71,0
31419.2,26,9834.87,0.313,0.2451,1,1,6.8,500.0,17.81,0
78753.59,37,39101.68,0.4965,0.289,5,3,3.17,1030.18,9.18,0
45707.65,45,0.0,0.0,0.3463,4,3,4.03,13564.58,2.96,0
59023.19,58,23807.41,0.4034,0.3905,5,1,8.58,3807.5,5.55,0
60665.76,24,8104.78,0.1336,0.3023,6,2,6.76,21672.4,7.49,0
49821.9,50,10970.66,0.2202,0.1967,7,1,14.78,10208.2,4.62,0
66733.88,40,11194.77,0.1678,0.3346,7,1,6.19,14040.05,2.94,1
45501.93,23,5358.79,0.1178,0.1938,2,1,8.42,11676.38,7.28,0
72425.95,43,21854.69,0.3018,0.1071,9,0,13.92,11454.42,5.8,1
28080.41,38,31687.72,1.1285,0.1732,6,2,18.23,24166.22,3.99,0
57527.59,46,20640.16,0.3588,0.2368,1,1,6.85,20674.69,4.11,1
93778.58,56,16240.58,0.1732,0.2996,6,0,15.96,13234.56,4.35,1
34993.37,28,3162.71,0.0904,0.2187,3,1,9.2,17399.65,5.87,0
41445.1,37,21201.9,0.5116,0.315,6,1,13.3,21384.91,3.07,0
65278.16,51,40876.2,0.6262,0.2642,6,1,6.96,7217.39,4.43,0
58591.64,57,10431.66,0.178,0.234,3,2,6.88,500.0,13.01,1
62012.6,53,10488.2,0.1691,0.0845,8,4,10.21,16424.16,6.61,1
64783.74,47,8266.93,0.1276,0.0629,11,1,3.79,21967.83,4.81,1
67694.43,24,9127.03,0.1348,0.1029,5,0,6.64,500.0,3.71,1
77194.0,42,0.0,0.0,0.1969,3,0,8.6,7149.48,3.46,1
63196.37,46,19860.42,0.3143,0.1394,3,2,9.14,10068.71,8.0,1
50174.85,52,4853.37,0.0967,0.2452,7,1,12.31,4140.11,10.82,1
68451.47,44,0.0,0.0,0.1165,0,1,4.04,10843.05,4.0,1
92997.64,55,24038.28,0.2585,0.2054,4,2,7.4,3092.11,8.08,1
52347.33,57,2015.79,0.0385,0.0828,3,2,5.74,9447.3,7.87,1
35509.41,52,10935.97,0.308,0.1282,7,0,13.86,17594.94,11.06,1
77141.61,27,32597.31,0.4226,0.3597,7,0,5.73,500.0,11.7,0
52592.38,53,0.0,0.0,0.3932,1,0,9.28,3591.2,5.2,0
12000.0,51,0.0,0.0,0.1577,4,2,5.69,23205.54,3.14,0
71948.43,32,18231.67,0.2534,0.1738,7,2,19.14,5405.43,5.91,1
44293.44,31,28793.85,0.6501,0.225,4,1,12.81,500.0,5.19,0
53189.33,44,0.0,0.0,0.536,3,4,6.54,13369.44,5.3,0
61639.61,28,19892.28,0.3227,0.2507,3,2,11.7,11401.98,5.17,1
58809.99,52,21971.99,0.3736,0.1304,4,0,7.36,13185.08,5.9,1
69189.04,58,0.0,0.0,0.4853,5,0,15.96,12459.09,2.6,1
46290.27,42,24582.02,0.531,0.0804,3,0,9.02,22183.32,6.31,0
65262.12,54,25519.27,0.391,0.2357,5,2,16.46,6375.51,1.81,0
49809.07,39,11258.57,0.226,0.5106,5,2,8.21,11249.55,5.83,0
69776.21,40,30028.16,0.4303,0.1104,8,0,13.53,8538.5,10.34,1
67307.35,34,28637.47,0.4255,0.2451,7,1,19.63,17410.9,4.46,0
36291.23,53,16237.42,0.4474,0.2358,2,0,18.88,18220.34,9.43,1
76719.64,30,9582.66,0.1249,0.6802,5,0,13.77,14979.23,4.56,1
44280.73,36,3326.07,0.0751,0.3806,2,0,18.5,29230.42,2.81,1
71161.16,24,14549.24,0.2045,0.4432,5,1,1.98,16426.44,10.79,1
62345.75,47,21837.11,0.3503,0.3149,2,1,13.08,22039.99,5.48,0
91763.67,48,11109.88,0.1211,0.3904,5,1,13.49,4917.02,9.17,1
50530.68,63,0.0,0.0,0.2292,2,2,4.82,6414.32,4.81,1
48013.66,36,30224.57,0.6295,0.3042,2,1,4.52,27842.69,6.83,0
54611.61,53,17282.68,0.3165,0.0886,4,2,16.26,1168.57,5.24,1
48936.4,39,10444.51,0.2134,0.0495,5,1,6.21,18142.8,3.94,0
70998.84,41,25285.9,0.3561,0.7361,9,1,13.56,22293.51,4.11,0
22673.79,42,33295.66,1.4685,0.6285,4,3,15.72,21404.38,2.3,0
33926.35,29,0.0,0.0,0.4885,4,2,12.57,500.0,1.2,0
33643.94,29,20211.16,0.6007,0.343,0,2,12.41,9193.53,4.07,0
74006.15,29,0.0,0.0,0.7108,2,2,10.57,16977.55,4.92,1
89212.27,47,20989.33,0.2353,0.2585,4,0,15.56,17936.11,4.26,1
52911.02,37,16535.13,0.3125,0.6151,5,0,8.85,11927.93,2.12,1
51623.57,64,22628.72,0.4383,0.454,5,0,10.5,6431.13,6.61,0
56401.04,28,9009.03,0.1597,0.4289,4,2,2.1,9812.11,11.26,1
78237.57,36,0.0,0.0,0.3147,2,0,7.21,7054.15,9.79,1
36452.94,38,9595.58,0.2632,0.4841,2,0,8.01,2058.21,7.1,0
59767.38,53,19882.17,0.3327,0.0977,5,2,11.17,9607.4,3.85,1
74503.95,21,27184.71,0.3649,0.4648,6,0,13.06,26794.37,7.97,1
65021.88,32,938.02,0.0144,0.4663,2,3,8.3,9769.05,3.72,0
58791.63,26,27324.73,0.4648,0.5834,3,0,7.29,500.0,1.82,1
75020.92,61,7225.53,0.0963,0.439,3,1,8.23,9130.59,4.72,0
12000.0,25,19349.4,1.6124,0.3422,6,1,4.55,25824.32,7.77,0
68557.51,36,8881.27,0.1295,0.4172,7,1,7.28,500.0,4.55,0
41918.49,38,17186.05,0.41,0.2748,4,0,5.99,11992.49,8.22,0
18387.34,38,25702.53,1.3978,0.1954,7,2,13.94,17901.93,8.18,0
65224.05,21,275.83,0.0042,0.2673,3,0,12.03,2872.36,5.04,1
82473.17,39,6841.13,0.0829,0.1547,3,3,6.97,13526.36,4.24,1
52251.03,28,17219.55,0.3296,0.317,4,0,7.13,4693.89,4.84,0
74057.49,23,43819.0,0.5917,0.4166,5,2,7.77,2193.95,3.1,1
87245.57,45,4641.72,0.0532,0.0879,2,0,7.16,16981.34,3.05,0
81298.29,25,39481.61,0.4856,0.3288,5,1,8.71,26584.44,8.13,0
87799.29,60,39053.08,0.4448,0.1752,4,0,15.52,8903.73,8.53,1
69842.55,39,13832.27,0.198,0.4318,2,1,2.98,16646.03,3.52,1
56508.67,38,11422.17,0.2021,0.3248,6,1,9.44,15869.94,4.34,0
22960.68,51,6695.22,0.2916,0.3366,6,0,8.29,13391.97,14.35,0
50078.75,53,14181.57,0.2832,0.06,6,1,5.92,6490.11,1.71,1
38135.07,38,0.0,0.0,0.21,2,1,2.86,3893.58,7.47,0
98418.85,59,14085.13,0.1431,0.2971,5,2,6.69,5622.52,12.07,1
51482.28,36,32962.56,0.6403,0.398,3,5,5.52,10570.03,9.22,0
57464.1,36,7666.98,0.1334,0.2722,3,0,8.94,8645.68,7.84,1
66029.71,58,12111.31,0.1834,0.3294,3,2,9.63,2807.26,9.49,0
55872.05,61,0.0,0.0,0.0488,4,0,3.14,10358.72,9.27,1
88901.02,27,19488.75,0.2192,0.2647,0,2,3.82,6914.36,4.49,0
42547.01,34,18173.78,0.4271,0.599,1,0,9.58,16455.69,2.06,0
58892.15,63,15764.43,0.2677,0.3617,3,3,8.39,8872.45,13.86,1
40150.59,45,12398.08,0.3088,0.1899,1,1,10.84,18750.01,3.72,0
28599.55,52,11486.9,0.4016,0.3298,2,1,9.6,13837.77,2.91,0
42764.62,58,21022.8,0.4916,0.2329,5,1,4.98,8026.74,3.18,0
54259.26,42,14654.2,0.2701,0.3726,1,1,4.15,10692.65,4.2,0
46413.96,36,18779.66,0.4046,0.4288,4,1,25.59,10919.11,1.66,0
41151.58,49,17579.79,0.4272,0.3715,4,1,12.1,13329.29,6.55,0
26873.65,36,28481.13,1.0598,0.3522,2,2,18.49,14888.15,9.95,0
53337.89,32,23123.93,0.4335,0.2145,3,2,5.42,8397.84,4.18,1
24905.59,37,17314.34,0.6952,0.1688,1,1,4.06,10091.79,6.0,0
70201.12,57,33221.06,0.4732,0.3572,4,5,5.17,12914.85,4.64,1
56648.8,47,20043.22,0.3538,0.1239,4,0,30.34,500.0,4.81,1
25848.97,45,30659.55,1.1861,0.254,3,0,15.08,16424.0,7.84,0
48815.82,33,22283.31,0.4565,0.4528,7,0,13.27,4370.25,5.77,0
39956.87,28,0.0,0.0,0.6698,5,2,14.11,9687.52,8.78,0
61383.49,25,30658.02,0.4995,0.4905,1,0,17.4,6581.1,7.19,0
81809.01,32,16622.11,0.2032,0.4851,7,2,10.38,17987.95,6.12,1
17496.55,61,14376.54,0.8217,0.0617,4,1,5.4,20197.81,1.77,0
57300.52,23,18376.18,0.3207,0.3518,5,0,5.25,11101.52,2.61,0
51797.34,55,10860.2,0.2097,0.3908,4,5,3.82,11204.99,3.0,0
68426.8,53,17724.35,0.259,0.1868,3,0,22.87,11688.76,1.06,1
59263.93,42,7897.49,0.1333,0.2658,2,0,6.22,11874.27,2.04,1
39960.61,64,30291.27,0.758,0.3623,4,2,5.64,20008.05,4.52,0
48618.92,29,13636.94,0.2805,0.1621,3,1,11.01,36083.28,1.83,0
39079.48,61,10408.99,0.2664,0.5103,3,0,5.2,10624.26,7.28,0
76520.14,38,3900.89,0.051,0.4258,4,3,9.86,16547.91,11.64,0
55426.23,49,18225.31,0.3288,0.2665,0,0,21.99,5226.03,3.33,1
93023.81,59,17245.29,0.1854,0.5119,3,0,9.37,5957.9,5.66,0
53786.78,47,19661.1,0.3655,0.0867,2,1,8.49,3838.03,5.4,0
40831.86,56,2672.98,0.0655,0.1782,5,1,5.73,22715.69,1.98,0
24725.71,37,0.0,0.0,0.3585,1,1,12.98,17628.61,16.53,1
18937.21,54,22507.1,1.1885,0.5238,5,1,11.15,8920.94,3.15,0
23317.28,23,32815.7,1.4074,0.323,5,1,17.17,13703.45,2.48,0
60342.53,25,2683.76,0.0445,0.3911,4,0,10.22,18115.87,11.17,1
65174.5,34,34073.3,0.5228,0.0905,2,1,11.19,21568.03,12.2,1
23376.19,23,18406.93,0.7874,0.3909,3,0,7.07,15268.03,2.2,0
72900.77,43,14915.25,0.2046,0.5039,3,6,9.03,12735.65,7.79,0
45338.78,59,10229.42,0.2256,0.5667,3,1,13.41,22551.87,12.72,0
57935.86,50,0.0,0.0,0.1657,3,1,18.49,3172.05,0.81,1
87244.41,43,26852.74,0.3078,0.1996,4,1,12.13,500.0,2.46,1
72936.79,47,5692.72,0.0781,0.2707,2,3,9.86,22049.56,7.75,1
49629.39,30,5642.32,0.1137,0.5316,4,2,23.54,8406.07,2.57,1
37176.16,45,26903.12,0.7237,0.0377,3,1,4.15,22695.79,16.66,0
12000.0,33,0.0,0.0,0.093,2,0,10.11,27356.01,2.4,0
40616.93,36,0.0,0.0,0.1628,5,2,8.55,26831.32,4.92,0
50777.4,61,14782.39,0.2911,0.2816,2,2,3.15,500.0,5.56,1
35256.41,54,18519.41,0.5253,0.2602,3,2,5.32,18407.93,1.66,0
52374.86,57,20816.82,0.3975,0.1921,5,1,10.42,7928.67,5.57,1
56537.04,42,11378.42,0.2013,0.1034,5,2,17.84,6780.79,13.52,1
50502.88,37,45364.44,0.8983,0.3651,3,0,11.24,14975.91,9.8,1
41999.95,43,12265.29,0.292,0.2668,4,4,7.53,6986.74,3.38,0
58373.09,56,12230.57,0.2095,0.2721,1,1,10.41,17994.15,9.79,0
63838.81,29,5436.16,0.0852,0.5369,5,3,9.49,22570.64,14.33,1
33192.02,22,16486.88,0.4967,0.2573,3,2,5.76,10383.94,1.81,1
83218.65,52,22379.53,0.2689,0.2805,0,3,7.41,14871.63,3.18,0
53028.24,42,29442.94,0.5552,0.3255,2,0,9.04,8335.96,3.97,1
55376.99,63,0.0,0.0,0.3472,4,3,7.04,15744.02,16.46,1
69164.29,33,12048.06,0.1742,0.1753,3,2,6.63,23337.74,4.33,1
59664.32,28,20360.44,0.3412,0.6528,4,1,7.34,15279.76,9.78,0
74062.73,21,22044.69,0.2976,0.1074,3,0,10.14,11047.47,7.11,1
60742.48,37,15078.58,0.2482,0.4603,6,0,7.66,22483.89,5.6,0
42751.25,32,21509.09,0.5031,0.4087,3,1,6.46,8744.69,3.66,0
62230.07,24,5292.43,0.085,0.2408,9,0,4.85,8942.45,3.97,0
32125.48,33,33694.87,1.0489,0.2647,2,2,9.43,6686.69,7.52,0
57171.19,51,26911.54,0.4707,0.0801,4,1,3.82,500.0,7.24,1
54335.4,61,0.0,0.0,0.4683,2,0,8.26,5119.6,3.23,1
50837.66,27,2098.76,0.0413,0.2991,1,0,2.78,12440.1,6.08,0
52429.25,43,2436.94,0.0465,0.385,4,2,5.19,13833.61,3.12,1
17363.02,44,23135.64,1.3325,0.5673,12,1,12.2,4258.67,3.16,0
44025.5,25,0.0,0.0,0.1015,4,1,6.34,7917.89,6.05,1
56856.9,25,11027.71,0.194,0.2201,4,0,8.42,500.0,2.95,0
58197.13,37,20456.45,0.3515,0.4279,4,2,12.34,29496.94,6.47,1
34446.5,50,14206.01,0.4124,0.2175,4,1,6.89,23733.89,11.72,0
80314.16,29,18106.65,0.2254,0.2764,2,1,3.38,6273.75,1.64,1
37676.5,26,2210.37,0.0587,0.367,4,0,25.53,13100.24,3.83,0
74389.14,45,22138.25,0.2976,0.1479,5,0,9.04,4962.82,2.19,1
63543.89,39,7641.46,0.1203,0.4565,6,2,11.96,20195.28,4.69,0
42075.45,36,11104.56,0.2639,0.3543,3,0,5.72,17144.53,3.65,0
90506.22,41,17852.78,0.1973,0.4349,2,1,14.42,1486.07,6.8,1
31127.26,22,16236.94,0.5216,0.2688,6,3,8.78,4207.01,7.91,0
73383.08,30,15287.76,0.2083,0.2324,2,0,11.08,11443.14,2.22,1
75011.65,36,5992.48,0.0799,0.4852,6,3,9.4,23074.47,5.8,0
41587.6,57,11405.41,0.2743,0.057,3,2,7.81,8967.21,3.62,0
82849.31,35,15026.2,0.1814,0.2217,7,0,7.82,22460.34,1.98,1
49999.07,33,0.0,0.0,0.1359,4,1,17.46,14487.06,2.67,1
60773.87,33,9449.6,0.1555,0.3092,3,0,12.69,5339.21,6.39,1
60206.44,52,19652.16,0.3264,0.2046,2,2,10.04,8655.12,9.69,0
52313.83,28,0.0,0.0,0.3639,4,1,11.38,17059.03,8.14,1
71216.17,63,28878.98,0.4055,0.1933,1,6,9.85,18727.9,7.87,0
70869.77,38,30235.36,0.4266,0.3015,8,1,12.31,19453.84,6.58,1
20029.36,56,58.19,0.0029,0.1415,2,2,9.39,13712.89,5.81,0
81086.8,46,31291.44,0.3859,0.2997,2,4,6.99,15566.24,4.11,0
21750.16,30,13277.02,0.6104,0.0632,5,0,18.02,30052.61,7.24,0
75650.92,51,20022.17,0.2647,0.4815,1,0,7.27,31256.44,10.23,0
77534.1,53,9040.19,0.1166,0.3675,5,1,4.74,12378.98,9.27,0
33180.67,49,26076.54,0.7859,0.5226,5,2,16.56,500.0,8.08,0
46783.71,25,19873.13,0.4248,0.2574,3,2,18.98,13034.56,4.02,1
32885.91,33,5230.16,0.159,0.5789,1,0,5.93,12927.48,10.61,1
50701.58,21,1017.58,0.0201,0.5074,4,1,7.12,1900.41,5.24,0
48839.31,43,0.0,0.0,0.3678,5,3,13.27,12996.82,4.21,1
70593.21,60,17255.3,0.2444,0.3973,3,2,7.52,3641.41,3.46,0
81206.17,23,21869.66,0.2693,0.0623,4,1,2.11,15014.16,3.1,1
82913.68,23,22811.59,0.2751,0.2778,4,0,9.06,16759.76,5.65,1
43756.64,27,13584.23,0.3104,0.3331,4,1,9.78,16215.41,19.58,1
50815.56,56,1116.04,0.022,0.0745,8,2,5.63,19913.7,13.73,1
21331.24,55,6815.1,0.3195,0.2807,4,0,9.77,15754.81,13.67,1
38882.6,35,28828.18,0.7414,0.3198,4,2,16.1,18309.07,8.83,1
74297.03,60,9184.46,0.1236,0.1397,9,0,15.95,22335.45,4.37,1
87311.66,23,16721.01,0.1915,0.3238,3,2,3.69,8464.57,3.44,1
30313.02,49,2092.19,0.069,0.2623,4,0,6.97,10848.81,8.09,1
43150.71,50,19039.0,0.4412,0.3378,5,2,5.47,9157.44,5.02,0
54471.88,59,9507.79,0.1745,0.3049,4,0,18.8,6037.72,8.68,1
60603.22,38,27560.55,0.4548,0.1806,3,1,4.35,9613.57,3.73,0
38807.93,31,24282.69,0.6257,0.2476,2,3,5.88,18679.59,2.05,0
63481.22,63,9051.53,0.1426,0.3526,7,2,8.98,17817.21,11.74,0
45523.21,58,13480.03,0.2961,0.1518,3,1,1.55,500.0,6.96,1
54710.95,60,8386.61,0.1533,0.3902,2,1,2.3,25723.68,7.71,0
65925.68,21,0.0,0.0,0.1642,6,1,14.82,18776.56,5.35,1
55128.45,49,4710.69,0.0854,0.3744,6,2,9.61,13820.98,2.13,0
46272.28,30,17378.61,0.3756,0.4575,6,1,5.83,950.46,0.97,0
52807.8,48,18903.11,0.358,0.1323,4,0,9.4,2517.35,14.18,1
53232.74,51,16782.57,0.3153,0.2913,4,0,7.44,24024.14,6.25,0
47599.78,39,11379.2,0.2391,0.3818,4,0,5.5,20035.94,6.47,0
49824.08,23,26196.8,0.5258,0.3797,1,1,13.88,21029.18,8.12,0
86972.94,56,15762.5,0.1812,0.2785,6,0,7.34,10939.01,1.85,1
66218.39,63,23439.05,0.354,0.0788,5,1,6.86,22452.87,7.56,1
49090.39,35,0.0,0.0,0.4163,7,3,6.48,1043.14,2.57,1
68939.09,53,0.0,0.0,0.3354,2,0,7.47,2132.83,15.56,1
48323.61,61,18405.46,0.3809,0.3202,2,2,12.6,20069.34,8.32,1
78462.49,63,0.0,0.0,0.3308,7,0,11.46,4659.08,2.85,1
62392.84,46,12450.58,0.1996,0.4993,4,2,14.25,11680.96,2.63,1
52853.96,36,11374.84,0.2152,0.313,3,2,13.8,500.0,8.7,1
63954.34,56,34048.81,0.5324,0.3332,5,1,4.93,500.0,3.09,0
23582.48,53,19799.96,0.8396,0.1748,6,2,4.01,3827.3,2.42,0
32464.65,40,16990.31,0.5233,0.3926,2,1,7.97,8969.4,4.77,0
31121.5,33,25043.89,0.8047,0.0896,1,2,8.65,4601.16,8.46,0
57858.86,53,19421.97,0.3357,0.3824,2,2,4.83,16963.72,1.68,0
89650.3,25,9507.88,0.1061,0.1979,2,3,10.62,20087.17,7.54,1
99626.0,57,27857.71,0.2796,0.3691,8,1,20.22,16880.7,3.62,1
67761.02,34,1683.0,0.0248,0.0926,4,3,24.14,2747.64,3.62,1
65016.89,47,18878.97,0.2904,0.0199,4,0,7.54,16197.96,3.21,1
18978.85,43,0.0,0.0,0.4122,6,0,26.97,2174.15,1.53,1
44146.52,34,17447.33,0.3952,0.208,4,0,7.96,26906.28,8.61,0
39244.32,60,17315.88,0.4412,0.4669,5,2,4.14,12390.44,13.74,0
42583.05,24,35117.46,0.8247,0.3646,4,1,20.08,5153.04,4.16,1
51637.12,59,0.0,0.0,0.4107,6,0,3.1,12423.11,4.43,1
45558.19,39,7789.35,0.171,0.3247,4,0,7.79,13345.68,3.31,1
15414.0,24,24872.19,1.6136,0.3725,3,1,11.39,17660.18,2.61,0
69958.21,50,19023.81,0.2719,0.2478,5,1,9.13,500.0,6.44,0
33545.14,39,17163.66,0.5117,0.1498,3,0,12.35,6430.71,1.86,1
59784.94,51,3526.37,0.059,0.1043,4,2,7.82,15852.67,1.29,1
